roll,pitch,yaw
1.97987,1.90193,4.97802
1.9419,1.91985,5.00491
1.91499,1.90225,5.01531
1.86567,1.9113,4.99927
1.82251,1.89461,4.97839
1.79176,1.85695,4.98688
1.76939,1.79987,4.99643
1.76288,1.7094,4.97195
1.77249,1.62267,5.00099
1.77474,1.57012,4.95595
1.78008,1.51482,4.89711
1.79785,1.45139,4.85532
1.82088,1.36037,4.81493
1.83814,1.28581,4.76124
1.85259,1.23567,4.72562
1.85775,1.19974,4.67032
1.87426,1.15482,4.64079
1.90047,1.12744,4.61967
1.90638,1.14049,4.59981
1.88928,1.12655,4.56688
1.86987,1.07104,4.57299
1.8662,1.03612,4.56981
1.85711,1.0333,4.54382
1.86539,1.00915,4.53835
1.87976,1.01129,4.55132
1.91321,1.00593,4.61655
1.94959,0.97243,4.68748
1.96693,0.90019,4.71152
1.97143,0.87049,4.753
1.97642,0.83529,4.81549
1.96457,0.7827,4.86495
1.956,0.74084,4.95622
1.95076,0.72162,5.07585
1.93459,0.69959,5.13722
1.93407,0.67909,5.19044
1.94191,0.658,5.23611
1.93922,0.57052,5.31706
1.94738,0.48248,5.38953
1.96221,0.40577,5.49813
1.96473,0.34071,5.6521
1.95489,0.28739,5.79723
1.95233,0.20527,5.96354
1.94725,0.11504,6.05923
1.95717,0.0343,6.21211
1.96742,-0.0614,6.31048
