frameIndex,frameTime,voiceProb_sma,F0_sma,pcm_intensity_sma,pcm_loudness_sma,pcm_RMSenergy_sma,pcm_LOGenergy_sma
369,3.079184,6.634293e-01,6.680959e+01,4.870691e-10,6.972990e-02,9.770532e-04,-1.386209e+01
370,3.087528,5.797800e-01,1.382715e+02,5.429502e-11,2.434687e-02,9.709511e-04,-1.387448e+01
371,3.095873,6.015716e-01,1.382715e+02,0,0,9.756056e-04,-1.386492e+01
372,3.104218,5.421944e-01,1.549714e+02,6.781638e-11,2.602649e-02,9.752202e-04,-1.386572e+01
373,3.112562,7.848635e-01,1.705033e+02,3.990947e-10,6.791288e-02,9.201542e-04,-1.398938e+01
374,3.120907,5.293080e-01,2.633946e+02,4.058555e-10,8.094498e-02,8.219550e-04,-1.422747e+01
375,3.129252,2.926069e-01,1.798850e+02,3.381226e-10,5.840563e-02,7.358277e-04,-1.443423e+01
376,3.137596,4.562504e-02,9.289124e+01,1.360503e-11,2.955132e-02,7.037543e-04,-1.451848e+01
377,3.145941,3.378239e-03,0,1.519089e-11,3.040176e-02,7.106787e-04,-1.449860e+01
378,3.154286,1.388967e-03,0,1.486537e-10,5.880831e-02,6.831977e-04,-1.458081e+01
379,3.162630,9.881198e-02,0,2.327879e-10,7.419314e-02,6.289449e-04,-1.475320e+01
380,3.170975,3.973349e-01,0,2.545727e-10,8.071487e-02,6.804049e-04,-1.462154e+01
381,3.179320,7.025800e-01,1.010934e+02,1.398063e-10,6.652731e-02,8.714779e-04,-1.418927e+01
382,3.187664,9.156762e-01,2.197266e+02,4.899480e-11,4.159752e-02,1.191611e-03,-1.351698e+01
383,3.196009,9.327478e-01,3.558994e+02,1.886342e-11,2.119326e-02,1.515283e-03,-1.301380e+01
384,3.204354,9.466484e-01,3.909789e+02,2.420527e-11,2.257415e-02,1.901316e-03,-1.256382e+01
385,3.212698,9.599969e-01,4.060869e+02,9.193840e-11,4.511352e-02,2.349057e-03,-1.214000e+01
386,3.221043,6.448601e-01,4.049398e+02,5.191628e-10,9.032118e-02,2.791387e-03,-1.177685e+01
387,3.229388,3.249585e-01,2.687670e+02,7.476109e-10,1.098468e-01,3.149033e-03,-1.152697e+01
388,3.237732,1.303422e-03,1.350258e+02,1.054558e-09,1.272856e-01,3.442391e-03,-1.134785e+01
389,3.246077,1.505236e-03,0,1.462081e-09,1.373469e-01,3.745019e-03,-1.117946e+01
