frameIndex,frameTime,voiceProb_sma,F0_sma,pcm_intensity_sma,pcm_loudness_sma,pcm_RMSenergy_sma,pcm_LOGenergy_sma
185,1.543764,8.979670e-01,1.800926e+02,9.958072e-06,1.832620e+00,2.256476e-01,-2.978212e+00
186,1.552109,9.016718e-01,1.788714e+02,1.104561e-05,1.938628e+00,2.188773e-01,-3.039838e+00
187,1.560454,9.018392e-01,1.783853e+02,1.468661e-05,2.187583e+00,2.083236e-01,-3.138879e+00
188,1.568798,9.015635e-01,1.788714e+02,7.664475e-06,1.714173e+00,1.984528e-01,-3.236417e+00
189,1.577143,8.929389e-01,1.795986e+02,9.921044e-06,1.850973e+00,1.841534e-01,-3.388979e+00
190,1.585488,8.714249e-01,1.798396e+02,6.942687e-06,1.668772e+00,1.702899e-01,-3.546458e+00
191,1.593832,8.428392e-01,1.795946e+02,7.480538e-06,1.761377e+00,1.565420e-01,-3.711616e+00
192,1.602177,8.202158e-01,1.781820e+02,3.674360e-06,1.450458e+00,1.511870e-01,-3.779119e+00
193,1.610522,8.250538e-01,1.763026e+02,2.119229e-06,1.232255e+00,1.468017e-01,-3.837819e+00
194,1.618866,8.451609e-01,1.758359e+02,1.231193e-06,1.024104e+00,1.459417e-01,-3.849647e+00
195,1.627211,8.745181e-01,1.774936e+02,5.011084e-06,1.333747e+00,1.425856e-01,-3.895725e+00
196,1.635556,8.881642e-01,1.798630e+02,5.238284e-06,1.386058e+00,1.391642e-01,-3.945406e+00
197,1.643900,8.855975e-01,1.808197e+02,7.451230e-06,1.725659e+00,1.289991e-01,-4.103889e+00
198,1.652245,8.676113e-01,1.815794e+02,3.705994e-06,1.422065e+00,1.120401e-01,-4.403103e+00
199,1.660590,8.176314e-01,1.830989e+02,4.796493e-06,1.566203e+00,9.083276e-02,-4.838482e+00
200,1.668934,7.250729e-01,1.904887e+02,3.226382e-06,1.398228e+00,7.023031e-02,-5.361853e+00
201,1.677279,5.943455e-01,1.985639e+02,2.493986e-06,1.082041e+00,5.562313e-02,-5.808021e+00
202,1.685624,4.720294e-01,1.367711e+02,9.293806e-07,7.920926e-01,4.787730e-02,-6.081551e+00
203,1.693968,3.662645e-01,6.910811e+01,2.411737e-07,5.928910e-01,4.552867e-02,-6.178964e+00
204,1.702313,3.000541e-01,0,4.025379e-07,7.575127e-01,4.717495e-02,-6.110965e+00
205,1.710658,2.431300e-01,0,3.087293e-07,6.802328e-01,4.951699e-02,-6.015836e+00
206,1.719002,2.135064e-01,0,3.570900e-07,7.094010e-01,5.385523e-02,-5.845755e+00
207,1.727347,2.087300e-01,0,1.942170e-07,5.378971e-01,5.687391e-02,-5.736654e+00
208,1.735692,2.276815e-01,0,1.616673e-07,4.670421e-01,5.839958e-02,-5.681268e+00
209,1.744036,2.665997e-01,0,5.827309e-07,5.969754e-01,5.779830e-02,-5.702405e+00
210,1.752381,3.082764e-01,0,7.187589e-07,7.547283e-01,6.851828e-02,-5.416239e+00
211,1.760726,3.532506e-01,0,1.018704e-06,9.747846e-01,9.924206e-02,-4.777845e+00
212,1.769070,4.465051e-01,0,6.967484e-07,8.882145e-01,1.429232e-01,-3.973800e+00
213,1.777415,5.740369e-01,7.003175e+01,6.589957e-07,8.653810e-01,1.819377e-01,-3.427232e+00
214,1.785760,7.234776e-01,1.400635e+02,4.122029e-07,7.397103e-01,2.127543e-01,-3.106419e+00
215,1.794104,8.188570e-01,2.104319e+02,2.598126e-07,6.636905e-01,2.404299e-01,-2.861518e+00
216,1.802449,8.583620e-01,2.111053e+02,2.086471e-06,9.930208e-01,2.667427e-01,-2.648077e+00
217,1.810794,8.657579e-01,2.121219e+02,2.428857e-06,1.146239e+00,2.849528e-01,-2.512396e+00
218,1.819138,8.667005e-01,2.138519e+02,1.406017e-05,1.887375e+00,2.963454e-01,-2.432953e+00
219,1.827483,8.764720e-01,2.163161e+02,1.277088e-05,1.728478e+00,3.071727e-01,-2.361740e+00
220,1.835828,8.934161e-01,2.191724e+02,1.443721e-05,1.952129e+00,3.184892e-01,-2.289507e+00
221,1.844172,9.131348e-01,2.213501e+02,7.758062e-06,1.735383e+00,3.320845e-01,-2.205639e+00
222,1.852517,9.264894e-01,2.228359e+02,3.215138e-05,2.547476e+00,3.426975e-01,-2.142519e+00
223,1.860862,9.307651e-01,2.239652e+02,3.588199e-05,2.756349e+00,3.507501e-01,-2.095504e+00
224,1.869206,9.299667e-01,2.247231e+02,7.352472e-05,3.432375e+00,3.540947e-01,-2.076392e+00
225,1.877551,9.293455e-01,2.251021e+02,7.722972e-05,3.483856e+00,3.523501e-01,-2.086366e+00
226,1.885896,9.269399e-01,2.251021e+02,8.151988e-05,3.625771e+00,3.419470e-01,-2.147755e+00
227,1.894240,9.147558e-01,2.251021e+02,3.934828e-05,2.577067e+00,3.187252e-01,-2.293363e+00
228,1.902585,8.910015e-01,2.251021e+02,1.072662e-05,1.552137e+00,2.871915e-01,-2.505417e+00
229,1.910930,8.414972e-01,2.251021e+02,1.228163e-06,1.020800e+00,2.522905e-01,-2.766059e+00
230,1.919274,7.980335e-01,2.247231e+02,1.949559e-06,1.134576e+00,2.189590e-01,-3.053628e+00
231,1.927619,8.022445e-01,2.239652e+02,2.700149e-06,1.334561e+00,1.931495e-01,-3.297636e+00
232,1.935964,8.506610e-01,2.204306e+02,2.168002e-06,1.137121e+00,1.849352e-01,-3.377274e+00
233,1.944308,9.013011e-01,2.148224e+02,9.373277e-07,7.562026e-01,2.001917e-01,-3.230185e+00
234,1.952653,9.168671e-01,2.099174e+02,6.211521e-07,6.998208e-01,2.259974e-01,-2.986206e+00
235,1.960998,9.191310e-01,2.077891e+02,6.493358e-06,1.291993e+00,2.549738e-01,-2.739606e+00
236,1.969342,9.139693e-01,2.081132e+02,2.843324e-05,2.349257e+00,2.785988e-01,-2.561325e+00
237,1.977687,8.983892e-01,2.077891e+02,3.027770e-05,2.563757e+00,2.979900e-01,-2.423156e+00
238,1.986032,8.772631e-01,2.065102e+02,2.452135e-05,2.047898e+00,3.106922e-01,-2.338417e+00
239,1.994376,8.730085e-01,2.039932e+02,1.581086e-05,1.883143e+00,3.162166e-01,-2.302805e+00
240,2.002721,8.851884e-01,2.006063e+02,3.056125e-05,2.367797e+00,3.184122e-01,-2.288823e+00
241,2.011066,9.003543e-01,1.973024e+02,4.212030e-05,3.063221e+00,3.130755e-01,-2.323123e+00
242,2.019410,9.040311e-01,1.949512e+02,6.217756e-05,3.383868e+00,3.001219e-01,-2.409837e+00
243,2.027755,8.982728e-01,1.935137e+02,4.762300e-05,2.913574e+00,2.802661e-01,-2.548421e+00
244,2.036100,8.796887e-01,1.926674e+02,3.589108e-05,2.016678e+00,2.532713e-01,-2.755552e+00
